village,HHnum_in_village,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,room_no,bed_no,electricity,latrine,ownrent,leader,adopt
7,95,HINDUISM,N/A,0,0,1,0,0,2,0,No,None,OWNED,0,0
7,96,HINDUISM,N/A,0,0,1,0,0,3,2,No,None,OWNED,0,0
7,97,ISLAM,N/A,0,0,1,0,0,1,1,"Yes, Private",None,OWNED BUT SHARED,0,0
7,98,ISLAM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED BUT SHARED,0,1
7,99,ISLAM,N/A,0,0,1,0,0,4,0,No,None,OWNED,0,0
7,100,ISLAM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,0
7,101,ISLAM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
7,102,ISLAM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,0
7,103,ISLAM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,1
7,104,ISLAM,N/A,0,0,1,0,0,2,0,No,None,OWNED BUT SHARED,0,0
7,105,ISLAM,N/A,0,0,0,0,0,2,0,No,None,OWNED,0,0
7,106,HINDUISM,N/A,0,0,1,0,0,2,0,No,None,RENTED,0,0
7,107,HINDUISM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,0
7,108,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,1,0
7,109,ISLAM,N/A,0,0,1,0,0,5,1,"Yes, Private",Owned,OWNED,1,0
7,110,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,1,0
7,111,ISLAM,N/A,0,0,0,0,1,4,1,"Yes, Private",Owned,OWNED,0,1
7,112,ISLAM,N/A,0,0,0,0,1,3,3,"Yes, Private",None,OWNED,0,1
7,113,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
7,114,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",Owned,OWNED,0,0
7,115,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",None,OWNED,0,0
7,116,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",None,OWNED,0,0
7,117,HINDUISM,N/A,0,0,1,0,0,5,2,"Yes, Private",Owned,OWNED,0,1
7,118,HINDUISM,N/A,0,0,1,0,0,4,3,"Yes, Private",Owned,OWNED,0,0
7,119,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
7,120,HINDUISM,N/A,1,0,0,0,0,1,1,"Yes, Private",None,OWNED,0,0
7,121,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,OWNED,0,0
7,122,ISLAM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
7,123,ISLAM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
7,124,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,1
7,125,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",Owned,OWNED,0,1
7,126,ISLAM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
7,127,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,0,1
7,128,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",Owned,OWNED,0,0
7,129,HINDUISM,N/A,0,0,1,0,0,4,2,"Yes, Government",None,GIVEN BY GOVERNMENT,0,1
7,130,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,1
7,131,ISLAM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,GIVEN BY GOVERNMENT,0,0
7,132,ISLAM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,1
7,133,HINDUISM,N/A,0,0,0,0,1,4,1,"Yes, Private",Owned,OWNED,1,0
7,134,HINDUISM,N/A,0,0,0,0,1,3,2,"Yes, Private",None,OWNED,0,0
7,135,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED BUT SHARED,1,0
7,136,ISLAM,N/A,0,0,1,0,0,3,4,No,None,OWNED,0,1
7,137,ISLAM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
7,138,HINDUISM,N/A,0,0,1,0,0,5,1,"Yes, Private",Owned,OWNED,0,0
7,139,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Private",Owned,OWNED,1,0
7,140,HINDUISM,N/A,0,0,1,0,0,4,1,"Yes, Private",None,OWNED,1,0
7,141,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
7,142,ISLAM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
7,143,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Government",None,OWNED,0,0
7,144,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Government",None,OWNED,0,1
7,145,HINDUISM,N/A,0,0,1,0,0,8,0,"Yes, Private",Owned,OWNED,0,1
7,146,ISLAM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,1
7,147,ISLAM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,RENTED,0,0
7,148,HINDUISM,N/A,0,0,1,0,0,4,2,"Yes, Private",None,OWNED BUT SHARED,0,0
7,149,HINDUISM,N/A,0,0,1,0,0,3,0,No,None,OWNED BUT SHARED,1,0
7,150,HINDUISM,N/A,0,0,1,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
7,151,HINDUISM,N/A,0,0,1,0,0,4,0,"Yes, Private",None,OWNED,0,0
7,152,HINDUISM,N/A,0,0,1,0,0,4,2,No,None,OWNED,0,0
7,153,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,1,0
7,154,HINDUISM,N/A,0,0,0,0,1,6,1,"Yes, Private",Owned,OWNED,0,0
7,155,HINDUISM,N/A,0,0,0,0,1,6,2,"Yes, Private",Owned,OWNED,0,0
7,156,HINDUISM,N/A,0,0,0,0,1,7,1,"Yes, Private",Owned,OWNED,0,0
7,157,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
7,158,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",None,OWNED,0,1
7,159,HINDUISM,N/A,0,0,0,0,1,1,0,No,None,OWNED,0,0
7,160,HINDUISM,N/A,0,0,1,0,0,11,50,"Yes, Government",None,OWNED,0,0
7,161,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
7,162,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
7,163,HINDUISM,N/A,0,0,0,0,1,1,0,"Yes, Private",None,OWNED,0,1
7,164,ISLAM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,1
7,165,ISLAM,N/A,0,0,1,0,0,0,0,"Yes, Private",Owned,OWNED,0,0
7,166,ISLAM,N/A,0,0,1,0,0,0,0,"Yes, Private",Owned,OWNED,0,0
7,167,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
7,168,HINDUISM,N/A,0,0,1,0,0,2,3,"Yes, Private",None,OWNED,0,0
7,169,ISLAM,N/A,0,0,0,1,0,2,2,"Yes, Private",None,OWNED,0,1
7,170,ISLAM,N/A,0,0,0,1,0,2,2,"Yes, Private",Owned,OWNED,0,1
7,171,HINDUISM,N/A,0,0,0,1,0,3,2,"Yes, Private",None,OWNED,0,1
7,172,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,1
7,173,ISLAM,N/A,0,0,0,1,0,2,1,"Yes, Private",Owned,OWNED,0,0
7,174,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,1
7,175,HINDUISM,N/A,0,0,0,0,1,5,3,"Yes, Private",Owned,OWNED,0,0
8,1,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,2,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Government",None,OWNED,0,1
8,3,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
8,4,HINDUISM,N/A,0,0,0,1,0,3,1,"Yes, Private",None,OWNED,0,0
8,5,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,6,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",Owned,OWNED,0,0
8,7,HINDUISM,N/A,0,0,1,0,0,7,0,"Yes, Private",None,OWNED,0,0
8,8,HINDUISM,N/A,0,0,0,0,1,2,1,No,None,GIVEN BY GOVERNMENT,1,0
8,9,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,10,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,1,0
8,11,ISLAM,N/A,0,0,1,0,0,1,0,"Yes, Private",Owned,OWNED,0,0
8,12,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,13,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,RENTED,1,0
8,14,HINDUISM,N/A,0,0,1,0,0,5,1,"Yes, Private",Owned,OWNED,1,0
8,15,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
8,16,HINDUISM,N/A,0,0,0,1,0,3,0,No,None,OWNED,0,1
8,17,ISLAM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,RENTED,0,0
8,18,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
8,19,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,20,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",Owned,OWNED,1,0
8,21,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,22,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,23,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,24,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,25,HINDUISM,N/A,0,0,0,0,1,2,1,"Yes, Private",Owned,OWNED,1,0
8,26,HINDUISM,N/A,0,0,1,0,0,1,2,"Yes, Private",None,OWNED,0,0
8,27,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,1,0
8,28,HINDUISM,N/A,0,0,0,0,1,6,3,"Yes, Private",Owned,OWNED,0,0
8,29,HINDUISM,N/A,0,0,0,0,1,2,1,"Yes, Government",Owned,OWNED,0,0
8,30,HINDUISM,N/A,0,0,1,0,0,7,2,"Yes, Private",Owned,OWNED,1,0
8,31,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,RENTED,0,0
8,32,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,1,0
8,33,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,34,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,1,0
8,35,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,1,0
8,36,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
8,37,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,RENTED,0,0
8,38,HINDUISM,N/A,0,0,1,0,0,3,0,No,None,RENTED,0,0
8,39,HINDUISM,N/A,0,0,0,1,0,2,1,No,Owned,OWNED,0,0
8,40,HINDUISM,N/A,0,0,0,1,0,3,0,"Yes, Government",None,OWNED,0,0
8,41,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
8,42,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,OWNED,0,0
8,43,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,1,0
8,44,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,OWNED,0,0
8,45,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,46,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Government",None,OWNED,1,0
8,47,HINDUISM,N/A,0,0,0,0,1,4,1,"Yes, Private",Owned,OWNED,0,0
8,48,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
8,49,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,50,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,51,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,0
8,52,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",Owned,OWNED,1,0
8,53,HINDUISM,N/A,0,0,0,1,0,4,0,"Yes, Private",Owned,OWNED,0,0
8,54,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
8,55,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
8,56,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,57,HINDUISM,N/A,0,0,0,1,0,5,2,"Yes, Private",Owned,OWNED,0,0
8,58,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
8,59,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,1,0
8,60,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,61,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,62,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
8,63,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,RENTED,1,1
8,64,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,65,HINDUISM,N/A,0,0,1,0,0,4,0,"Yes, Private",Owned,OWNED,0,0
8,66,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,0
8,67,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,68,HINDUISM,N/A,0,0,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,69,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Private",None,OWNED BUT SHARED,1,0
8,70,HINDUISM,N/A,0,0,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,71,HINDUISM,N/A,0,0,1,0,0,4,0,"Yes, Private",None,OWNED,0,0
8,72,HINDUISM,N/A,0,0,1,0,0,4,1,"Yes, Private",None,OWNED,0,0
8,73,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,74,HINDUISM,N/A,0,0,0,0,1,4,1,"Yes, Private",Owned,OWNED,1,0
8,75,HINDUISM,N/A,0,0,0,0,1,5,3,"Yes, Private",Owned,OWNED,0,0
8,76,HINDUISM,N/A,0,0,0,0,1,5,3,"Yes, Private",Owned,OWNED,0,0
8,77,HINDUISM,N/A,0,0,0,0,1,2,2,"Yes, Private",Owned,OWNED,0,0
8,78,HINDUISM,N/A,0,0,0,0,1,6,4,"Yes, Private",Owned,OWNED,0,0
8,79,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Government",None,OWNED,0,0
8,80,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,1,0
8,81,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,82,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,83,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
8,84,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,85,HINDUISM,N/A,0,0,0,1,0,1,0,No,None,OWNED,0,0
8,86,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,1
8,87,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,88,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,89,HINDUISM,N/A,1,0,0,0,0,1,0,No,None,GIVEN BY GOVERNMENT,0,0
8,90,HINDUISM,N/A,1,0,0,0,0,1,0,No,None,GIVEN BY GOVERNMENT,0,0
8,91,HINDUISM,N/A,0,0,1,0,0,5,1,"Yes, Government",Owned,OWNED,0,0
8,92,HINDUISM,N/A,0,0,1,0,0,4,0,"Yes, Government",None,OWNED,0,0
8,93,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,94,HINDUISM,N/A,0,0,1,0,0,2,2,"Yes, Private",None,OWNED,0,0
8,95,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Government",Owned,OWNED,0,0
8,96,HINDUISM,N/A,0,0,0,0,1,7,3,"Yes, Private",Owned,OWNED,0,0
8,97,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Private",None,OWNED,0,0
8,98,HINDUISM,N/A,0,0,0,0,1,2,0,"Yes, Private",None,RENTED,1,0
8,99,HINDUISM,N/A,0,0,0,0,1,1,0,"Yes, Private",None,RENTED,0,0
8,100,HINDUISM,N/A,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
8,101,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,1
8,102,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,1
8,103,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,1
8,104,HINDUISM,N/A,0,0,1,0,0,2,2,No,None,OWNED,0,0
8,105,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,106,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,1,0
8,107,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,OWNED,0,0
8,108,HINDUISM,N/A,0,0,1,0,0,1,1,"Yes, Private",Owned,OWNED,0,0
8,109,HINDUISM,N/A,0,0,1,0,0,2,1,"Yes, Private",None,OWNED,0,0
8,110,HINDUISM,N/A,0,0,0,1,0,2,1,"Yes, Private",None,OWNED,0,0
8,111,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Government",None,OWNED,0,0
8,112,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,113,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,114,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",None,OWNED,1,0
8,115,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",None,RENTED,0,0
8,116,HINDUISM,N/A,0,0,0,1,0,2,2,"Yes, Private",None,OWNED,0,0
8,117,HINDUISM,N/A,0,0,1,0,0,4,2,"Yes, Private",None,OWNED,0,0
8,118,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Private",None,OWNED,0,1
8,119,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,1
8,120,HINDUISM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,1
8,121,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,122,HINDUISM,N/A,0,0,0,1,0,2,0,No,None,OWNED,0,0
8,123,HINDUISM,N/A,0,0,1,0,0,4,2,"Yes, Private",Owned,OWNED,1,0
8,124,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,125,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,126,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,127,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,OWNED,0,0
8,128,HINDUISM,N/A,0,0,1,0,0,3,0,No,None,OWNED,0,0
8,129,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,130,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,0
8,131,HINDUISM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,0
8,132,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,133,HINDUISM,N/A,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,0
8,134,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,135,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Private",None,OWNED,0,0
8,136,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
8,137,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
8,138,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,139,HINDUISM,N/A,1,0,0,0,0,1,0,No,None,OWNED,0,1
8,140,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Private",None,OWNED,0,0
8,141,HINDUISM,N/A,0,0,1,0,0,4,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,1
8,142,HINDUISM,N/A,1,0,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,143,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,1
8,144,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,OWNED,0,1
8,145,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,1
8,146,HINDUISM,N/A,0,0,0,0,1,2,0,"Yes, Government",None,OWNED,0,1
8,147,HINDUISM,N/A,0,0,0,0,1,4,2,"Yes, Private",None,OWNED,0,1
8,148,HINDUISM,N/A,0,0,1,0,0,4,1,"Yes, Private",None,OWNED,1,0
8,149,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,1,0
8,150,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,151,HINDUISM,N/A,0,0,1,0,0,3,0,"Yes, Government",None,OWNED,1,0
8,152,HINDUISM,N/A,0,0,1,0,0,4,2,"Yes, Private",None,OWNED,0,0
8,153,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Common,OWNED,0,0
8,154,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",Common,RENTED,0,0
8,155,CHRISTIANITY,N/A,0,0,0,1,0,3,1,"Yes, Government",None,OWNED,0,0
8,156,HINDUISM,N/A,0,0,0,1,0,3,1,"Yes, Government",None,OWNED,0,0
8,157,ISLAM,N/A,0,0,0,1,0,1,0,"Yes, Private",None,OWNED,0,0
8,158,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Private",Owned,OWNED,1,0
8,159,HINDUISM,N/A,0,0,0,0,1,8,6,"Yes, Private",Owned,OWNED,1,0
8,160,HINDUISM,N/A,0,0,0,1,0,1,0,No,None,RENTED,0,0
8,161,HINDUISM,N/A,0,0,0,1,0,2,0,No,None,OWNED,0,1
8,162,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,0
8,163,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
8,164,HINDUISM,N/A,0,0,1,0,0,3,3,"Yes, Private",None,OWNED,0,1
8,165,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,0,1
8,166,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
8,167,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",Owned,OWNED,0,0
8,168,HINDUISM,N/A,0,1,0,0,0,1,0,No,Owned,OWNED,0,0
8,169,HINDUISM,N/A,0,0,1,0,0,5,4,"Yes, Private",Owned,OWNED,0,0
8,170,HINDUISM,N/A,0,0,0,0,1,20,15,"Yes, Private",Owned,OWNED,0,0
8,171,HINDUISM,N/A,0,0,1,0,0,4,3,"Yes, Private",None,OWNED,0,0
9,1,HINDUISM,N/A,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
9,2,HINDUISM,N/A,0,0,0,0,1,3,1,"Yes, Private",Owned,OWNED,0,0
9,3,HINDUISM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,1
9,4,HINDUISM,N/A,0,0,1,0,0,1,0,No,None,OWNED,0,0
9,5,HINDUISM,N/A,0,0,1,0,0,6,1,"Yes, Private",Owned,OWNED,0,0
9,6,HINDUISM,N/A,0,0,0,0,1,3,1,"Yes, Private",None,OWNED,0,0
9,7,HINDUISM,N/A,0,0,1,0,0,3,1,"Yes, Private",Owned,OWNED,0,0
9,8,HINDUISM,N/A,0,0,1,1,0,4,2,"Yes, Private",Owned,OWNED,0,0
9,9,HINDUISM,N/A,0,0,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
9,10,HINDUISM,N/A,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,0
9,11,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",Owned,OWNED,0,0
9,12,HINDUISM,N/A,0,1,0,0,0,0,0,"Yes, Government",None,OWNED,0,0
9,13,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",None,OWNED,0,0
9,14,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Private",None,OWNED,1,0
9,15,HINDUISM,N/A,0,0,0,0,0,0,0,"Yes, Private",None,OWNED,0,0
9,16,HINDUISM,N/A,0,0,0,0,0,0,0,"Yes, Private",None,OWNED,0,0
9,17,HINDUISM,N/A,0,0,0,0,0,3,0,"Yes, Government",None,OWNED,1,0
9,18,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",None,OWNED,0,0
9,19,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Government",None,OWNED,0,0
9,20,HINDUISM,N/A,0,0,1,0,0,4,0,"Yes, Private",None,OWNED,0,0
9,21,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
9,22,HINDUISM,N/A,0,0,0,1,0,3,1,"Yes, Private",None,OWNED,1,0
9,23,HINDUISM,N/A,0,0,1,0,0,3,2,"Yes, Private",None,OWNED,0,0
9,24,HINDUISM,N/A,0,0,0,0,0,0,0,"Yes, Private",None,OWNED,0,1
9,25,HINDUISM,N/A,0,0,0,0,0,5,2,"Yes, Private",Owned,OWNED,1,0
9,26,HINDUISM,N/A,0,0,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
9,27,HINDUISM,N/A,0,0,1,0,0,0,0,"Yes, Private",None,OWNED,0,0
9,28,HINDUISM,N/A,0,0,0,0,0,0,0,"Yes, Private",None,OWNED,0,0
9,29,HINDUISM,N/A,0,0,1,0,0,1,0,"Yes, Government",Owned,OWNED,0,0
9,30,HINDUISM,N/A,0,0,0,1,0,3,0,"Yes, Private",None,OWNED,0,0
9,31,HINDUISM,N/A,0,0,0,0,0,0,0,"Yes, Private",None,OWNED,0,1
9,32,HINDUISM,N/A,0,0,0,1,0,2,1,"Yes, Government",None,OWNED,0,1
9,33,HINDUISM,N/A,0,0,0,1,1,4,2,"Yes, Private",None,OWNED,1,0
9,34,HINDUISM,N/A,0,0,1,0,0,4,0,"Yes, Private",None,OWNED,0,0
9,35,HINDUISM,N/A,0,0,1,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
